#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
18/05/02	14:24:44	7407.00	7405.00	7245.00	43989	19.7	44.7	44.9	30.0	18.8	364	361	970	233	54	0	0	48	0	0
18/05/02	14:24:45	7415.60	7374.00	7216.00	43810	19.7	44.7	44.9	29.9	18.8	364	361	970	232	54	0	0	48	0	0
18/05/02	14:24:46	7415.60	7394.00	7234.00	43908	19.7	44.7	44.8	29.9	18.8	364	361	970	231	54	25	0	48	0	0
18/05/02	14:24:47	7424.80	7512.00	7347.00	44615	19.7	44.7	44.8	29.9	18.8	364	361	970	230	54	25	0	48	0	0
18/05/02	14:24:48	7445.20	7541.00	7376.00	44783	19.7	44.7	44.8	29.8	18.7	364	361	970	229	54	25	25	48	0	0
18/05/02	14:24:49	7480.60	7582.00	7415.00	45027	19.8	44.7	44.8	29.8	18.7	364	361	970	230	127	51	51	48	0	0
18/05/02	14:24:50	7523.20	7587.00	7419.00	45067	19.8	44.7	44.8	29.8	18.8	363	361	970	230	127	51	51	48	0	0
18/05/02	14:24:51	7574.80	7652.00	7482.00	45381	19.8	44.8	44.8	29.8	18.8	363	361	970	230	55	51	51	48	0	0
18/05/02	14:24:52	7591.20	7594.00	7426.00	45043	19.8	44.9	44.8	29.8	18.8	364	361	970	230	27	51	51	48	0	0
18/05/02	14:24:53	7591.20	7541.00	7376.00	44784	19.8	44.9	44.8	29.8	18.8	364	361	970	230	27	51	51	48	0	0
18/05/02	14:24:54	7563.60	7444.00	7283.00	44206	19.8	44.9	44.8	29.7	18.8	363	362	970	230	27	51	125	48	0	0
18/05/02	14:24:55	7534.00	7439.00	7279.00	44156	19.8	44.8	44.8	29.7	18.8	364	361	970	230	55	51	125	48	0	0
18/05/02	14:24:56	7475.80	7361.00	7203.00	43706	19.9	44.8	44.8	29.7	18.8	364	361	970	230	127	125	200	48	0	0
18/05/02	14:24:57	7419.20	7311.00	7156.00	43431	19.9	44.8	44.8	29.7	18.8	363	361	970	230	127	125	200	48	0	0
18/05/02	14:24:58	7418.60	7538.00	7373.00	44698	19.9	44.8	44.8	29.7	18.8	363	361	970	230	127	125	200	48	0	0
18/05/02	14:24:59	7427.20	7487.00	7324.00	44348	19.9	44.9	44.8	29.7	18.8	363	361	970	230	57	125	200	48	0	0
18/05/02	14:25:00	7446.00	7533.00	7368.00	44629	19.9	45.0	44.8	29.7	18.9	362	361	970	230	28	125	200	48	0	0
18/05/02	14:25:01	7484.00	7551.00	7385.00	44677	19.9	45.0	44.9	29.7	18.9	363	361	970	230	28	55	200	48	0	0
18/05/02	14:25:02	7529.80	7540.00	7375.00	44635	19.9	45.0	44.9	29.8	18.8	363	361	970	230	28	55	125	48	0	0
18/05/02	14:25:03	7514.80	7463.00	7300.00	44220	19.9	44.9	44.9	29.8	18.8	363	361	970	230	57	55	125	48	0	0
18/05/02	14:25:04	7508.40	7455.00	7294.00	44188	19.9	44.9	45.0	29.8	18.8	363	361	970	230	57	27	125	48	0	0
18/05/02	14:25:05	7505.80	7520.00	7356.00	44541	19.9	44.9	45.0	29.9	18.8	363	361	970	230	57	27	51	48	0	0
18/05/02	14:25:06	7486.60	7455.00	7294.00	44183	19.9	44.9	45.0	29.9	18.8	363	361	970	230	57	27	51	48	0	0
18/05/02	14:25:07	7468.40	7449.00	7288.00	44146	19.9	44.9	45.1	30.0	18.8	363	361	970	230	57	0	25	48	0	0
18/05/02	14:25:08	7465.40	7448.00	7287.00	44101	19.9	45.0	45.1	30.0	18.8	363	361	970	230	28	0	25	48	0	0
18/05/02	14:25:09	7475.20	7504.00	7341.00	44444	19.9	45.0	45.1	30.1	18.8	363	361	970	230	28	0	0	48	0	0
18/05/02	14:25:10	7466.40	7476.00	7313.00	44299	19.9	45.0	45.1	30.2	18.8	363	361	970	230	28	0	0	48	0	0
18/05/02	14:25:11	7463.20	7439.00	7279.00	44126	19.9	44.9	45.1	30.2	18.8	363	361	970	230	57	0	0	48	0	0
18/05/02	14:25:12	7467.20	7469.00	7306.00	44285	19.9	44.9	45.1	30.3	18.8	363	361	970	230	57	0	0	48	0	0
18/05/02	14:25:13	7469.60	7460.00	7298.00	44226	19.9	44.9	45.1	30.3	18.8	363	361	970	230	57	0	0	48	0	0
18/05/02	14:25:14	7455.00	7431.00	7271.00	44048	19.9	44.9	45.1	30.3	18.8	363	361	970	230	57	0	0	48	0	0
18/05/02	14:25:15	7469.20	7547.00	7381.00	44711	19.9	44.9	45.1	30.3	18.8	363	361	970	230	57	0	0	48	0	0
18/05/02	14:25:16	7480.40	7495.00	7332.00	44376	19.9	44.9	45.0	30.3	18.8	363	361	970	230	57	27	0	48	0	0
18/05/02	14:25:17	7495.40	7544.00	7378.00	44679	19.9	44.9	45.0	30.3	18.8	363	361	970	230	57	27	0	48	0	0
18/05/02	14:25:18	7520.40	7585.00	7417.00	44934	19.9	44.9	45.0	30.3	18.8	363	361	970	230	57	27	0	48	0	0
18/05/02	14:25:19	7548.00	7569.00	7403.00	44820	19.9	45.0	45.0	30.3	18.8	362	361	970	230	28	27	0	48	0	0
18/05/02	14:25:20	7552.80	7571.00	7405.00	44793	19.9	45.0	45.0	30.3	18.8	362	361	970	230	28	27	0	48	0	0
18/05/02	14:25:21	7540.80	7435.00	7274.00	43994	19.9	44.9	45.0	30.3	18.8	362	361	970	230	57	27	0	48	0	0
18/05/02	14:25:22	7530.40	7492.00	7328.00	44309	19.8	44.9	45.0	30.3	18.8	363	361	970	229	28	0	0	48	0	0
18/05/02	14:25:23	7505.00	7458.00	7296.00	44161	19.8	44.9	45.0	30.2	18.8	363	361	970	229	28	0	0	48	0	0
18/05/02	14:25:24	7461.20	7350.00	7192.00	43552	19.8	44.9	45.0	30.2	18.8	363	361	970	229	28	0	0	48	0	0
18/05/02	14:25:25	7425.40	7392.00	7233.00	43777	19.8	44.8	45.0	30.2	18.8	363	361	970	229	57	0	0	48	0	0
18/05/02	14:25:26	7417.80	7397.00	7238.00	43800	19.8	44.8	45.0	30.2	18.8	363	361	970	229	57	0	0	48	0	0
18/05/02	14:25:27	7401.20	7409.00	7250.00	43870	19.8	44.8	45.0	30.2	18.8	363	361	970	229	57	0	0	48	0	0
18/05/02	14:25:28	7393.80	7421.00	7260.00	43934	19.8	44.8	44.9	30.1	18.8	363	361	970	229	57	27	0	48	0	0
18/05/02	14:25:29	7392.40	7343.00	7187.00	43512	19.8	44.8	44.9	30.1	18.8	363	360	970	229	57	27	0	48	0	0
18/05/02	14:25:30	7398.00	7420.00	7259.00	43972	19.8	44.8	44.9	30.1	18.8	363	360	970	229	57	27	0	48	0	0
18/05/02	14:25:31	7406.60	7440.00	7279.00	44115	19.8	44.8	44.9	30.1	18.8	363	361	970	229	57	27	0	48	0	0
18/05/02	14:25:32	7415.80	7455.00	7293.00	44227	19.8	44.8	44.9	30.0	18.8	363	361	970	229	57	27	0	48	0	0
18/05/02	14:25:33	7414.80	7416.00	7256.00	43996	19.8	44.8	44.9	30.0	18.8	363	361	970	229	57	27	0	48	0	0
18/05/02	14:25:34	7428.80	7413.00	7253.00	43941	19.8	44.8	44.9	30.0	18.8	363	361	970	229	57	27	0	48	0	0
18/05/02	14:25:35	7455.40	7553.00	7387.00	44790	19.8	44.8	44.9	30.0	18.9	363	361	970	229	57	27	0	48	0	0
18/05/02	14:25:36	7478.00	7553.00	7387.00	44722	19.8	44.9	44.9	29.9	18.9	363	360	970	229	28	27	25	48	0	0
18/05/02	14:25:37	7520.00	7665.00	7494.00	45358	19.8	44.9	44.9	29.9	18.9	363	360	970	229	28	27	25	48	0	0
18/05/02	14:25:38	7566.60	7649.00	7479.00	45317	19.8	44.8	44.9	29.9	18.9	363	360	970	229	57	27	25	48	0	0
18/05/02	14:25:39	7620.60	7683.00	7511.00	45476	19.8	44.8	44.9	29.8	18.9	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:40	7641.00	7655.00	7485.00	45292	19.8	44.8	44.9	29.8	18.8	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:41	7673.00	7713.00	7540.00	45605	19.8	44.8	44.9	29.8	18.8	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:42	7693.80	7769.00	7593.00	45974	19.8	44.8	44.9	29.8	18.8	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:43	7744.40	7902.00	7720.00	46749	19.8	44.8	44.9	29.8	18.8	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:44	7790.80	7915.00	7733.00	46850	19.8	44.8	44.9	29.8	18.8	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:45	7839.80	7900.00	7718.00	46729	19.8	44.8	44.9	29.8	18.8	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:46	7864.00	7834.00	7655.00	46348	19.8	44.8	44.9	29.8	18.8	363	361	970	229	57	27	51	48	0	0
18/05/02	14:25:47	7892.20	7910.00	7729.00	46801	19.8	44.8	44.9	29.7	18.8	363	361	970	229	57	27	125	48	0	0
18/05/02	14:25:48	7888.60	7884.00	7703.00	46634	19.8	44.9	44.9	29.7	18.8	363	361	970	229	28	27	125	48	0	0
18/05/02	14:25:49	7889.80	7921.00	7739.00	46842	19.8	44.9	44.9	29.7	18.8	362	361	970	229	28	27	125	48	0	0
18/05/02	14:25:50	7887.00	7886.00	7705.00	46611	19.8	44.8	44.9	29.7	18.8	362	361	970	229	57	27	125	48	0	0
18/05/02	14:25:51	7884.60	7822.00	7643.00	46237	19.8	44.8	44.9	29.7	18.8	362	361	970	229	57	27	125	48	0	0
18/05/02	14:25:52	7844.20	7708.00	7535.00	45540	19.8	44.8	44.9	29.8	18.8	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:53	7829.00	7808.00	7631.00	46117	19.8	44.8	44.9	29.8	18.8	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:54	7820.20	7877.00	7697.00	46491	19.8	44.8	44.9	29.8	18.7	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:56	7844.20	8006.00	7819.00	47255	19.8	44.8	44.9	29.8	18.7	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:57	7904.00	8121.00	7929.00	47916	19.8	44.8	44.9	29.8	18.7	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:58	8025.00	8313.00	8112.00	49014	19.8	44.8	44.9	29.8	18.7	362	361	970	229	57	27	51	48	0	0
18/05/02	14:25:59	8157.60	8471.00	8264.00	49908	19.8	44.8	44.9	29.8	18.7	362	362	970	229	57	27	51	48	0	0
18/05/02	14:26:00	8308.20	8630.00	8414.00	50783	19.8	44.8	44.9	29.8	18.7	362	361	970	229	57	27	51	48	0	0
18/05/02	14:26:01	8454.40	8737.00	8515.00	51427	19.7	44.8	44.9	29.8	18.6	362	361	970	227	28	0	25	48	0	0
18/05/02	14:26:02	8572.60	8712.00	8492.00	51292	19.7	44.8	44.9	29.8	18.6	362	361	970	226	28	0	25	48	0	0
18/05/02	14:26:03	8653.60	8718.00	8498.00	51371	19.7	44.8	44.9	29.9	18.6	362	361	970	225	28	0	0	48	0	0
18/05/02	14:26:04	8717.80	8792.00	8568.00	51772	19.7	44.7	44.9	29.9	18.6	362	361	970	224	57	0	0	48	0	0
18/05/02	14:26:05	8770.80	8895.00	8665.00	52331	19.7	44.7	44.9	29.9	18.6	362	361	970	223	57	0	0	48	0	0
18/05/02	14:26:06	8804.80	8907.00	8677.00	52396	19.7	44.7	44.9	29.9	18.5	362	361	971	222	57	0	0	48	0	0
18/05/02	14:26:07	8867.30	9037.00	8800.00	53175	19.7	44.7	44.8	29.9	18.6	362	361	970	221	57	27	0	48	0	0
18/05/02	14:26:08	8944.10	9167.00	8924.00	53904	19.7	44.7	44.8	29.9	18.6	362	361	970	220	57	27	0	48	0	0
18/05/02	14:26:09	9027.60	9252.00	9004.00	54415	19.7	44.7	44.8	29.9	18.6	362	361	970	219	57	27	0	48	0	0
18/05/02	14:26:10	9107.00	9332.00	9080.00	54839	19.8	44.7	44.8	29.9	18.6	362	361	970	218	128	55	25	48	0	0
18/05/02	14:26:11	9197.20	9384.00	9129.00	55163	19.8	44.7	44.8	29.9	18.6	362	361	970	219	128	55	25	48	0	0
18/05/02	14:26:12	9273.10	9424.00	9166.00	55350	19.8	44.8	44.8	29.8	18.6	362	361	970	219	59	55	51	48	0	0
18/05/02	14:26:13	9335.10	9400.00	9145.00	55165	19.8	44.9	44.8	29.8	18.6	362	361	970	219	29	55	51	48	0	0
18/05/02	14:26:14	9363.00	9298.00	9047.00	54618	19.8	44.9	44.8	29.8	18.6	362	361	970	219	29	55	51	48	0	0
18/05/02	14:26:15	9361.50	9271.00	9022.00	54468	19.8	44.9	44.8	29.8	18.6	362	361	970	219	29	55	51	48	0	0
18/05/02	14:26:16	9340.70	9237.00	8989.00	54278	19.8	44.9	44.8	29.8	18.6	362	361	970	219	29	55	51	48	0	0
18/05/02	14:26:17	9315.00	9314.00	9062.00	54720	19.8	44.8	44.8	29.8	18.6	362	361	970	219	59	55	51	48	0	0
18/05/02	14:26:18	9302.80	9388.00	9133.00	55150	19.8	44.8	44.8	29.8	18.6	362	361	970	219	59	55	51	48	0	0
18/05/02	14:26:19	9308.50	9367.00	9112.00	55022	19.8	44.8	44.9	29.8	18.6	362	361	970	219	59	27	51	48	0	0
18/05/02	14:26:20	9321.20	9329.00	9076.00	54752	19.8	44.8	44.9	29.8	18.6	362	361	970	219	59	27	51	48	0	0
18/05/02	14:26:21	9344.00	9407.00	9152.00	55270	19.8	44.8	44.9	29.8	18.6	362	361	970	219	59	27	51	48	0	0
18/05/02	14:26:22	9371.80	9422.00	9165.00	55367	19.9	44.8	44.9	29.8	18.5	362	361	970	219	129	55	125	48	0	0
18/05/02	14:26:23	9382.20	9384.00	9130.00	55201	19.8	44.8	44.9	29.7	18.5	362	361	970	219	59	27	125	48	0	0
18/05/02	14:26:24	9380.50	9354.00	9101.00	55026	19.8	44.9	44.9	29.7	18.5	362	361	970	219	29	27	125	48	0	0
18/05/02	14:26:25	9384.80	9385.00	9130.00	55206	19.9	44.9	44.9	29.8	18.5	362	361	970	219	59	55	125	48	0	0
18/05/02	14:26:26	9389.00	9393.00	9139.00	55273	19.9	44.9	44.9	29.8	18.6	362	361	970	219	59	55	125	48	0	0
18/05/02	14:26:27	9389.30	9439.00	9181.00	55372	19.9	44.9	45.0	29.8	18.6	362	361	970	219	59	27	125	48	0	0
18/05/02	14:26:28	9387.10	9345.00	9092.00	54865	19.9	44.8	44.9	29.8	18.6	361	361	970	219	129	55	125	48	0	0
18/05/02	14:26:29	9364.70	9169.00	8926.00	53806	19.9	44.9	45.0	29.8	18.6	361	361	970	219	60	27	125	48	0	0
18/05/02	14:26:30	9326.30	9186.00	8942.00	53934	19.9	45.0	45.0	29.8	18.6	361	360	970	219	30	27	125	48	0	0
18/05/02	14:26:31	9269.90	9028.00	8792.00	53025	19.9	45.0	45.0	29.8	18.6	361	361	970	219	30	27	125	48	0	0
18/05/02	14:26:32	9182.50	8930.00	8699.00	52466	19.9	45.0	45.0	29.9	18.6	361	361	970	219	30	27	51	48	0	0
18/05/02	14:26:33	9081.90	8848.00	8621.00	51978	19.9	44.9	45.0	29.9	18.6	361	361	970	219	60	27	51	48	0	0
18/05/02	14:26:34	8984.50	8692.00	8472.00	51032	19.9	44.9	45.0	29.9	18.6	361	361	970	219	60	27	51	48	0	0
18/05/02	14:26:35	8885.60	8674.00	8455.00	50943	19.9	44.9	45.0	30.0	18.6	361	361	970	219	60	27	25	48	0	0
18/05/02	14:26:36	8782.30	8507.00	8297.00	49990	19.9	44.9	45.0	30.0	18.6	361	361	970	219	60	27	25	48	0	0
18/05/02	14:26:37	8686.00	8488.00	8279.00	49868	19.9	44.9	45.0	30.0	18.6	361	361	970	219	60	27	25	48	0	0
18/05/02	14:26:38	8602.80	8458.00	8250.00	49632	19.9	44.9	45.0	30.1	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:39	8536.30	8417.00	8211.00	49459	19.9	45.0	45.0	30.1	18.6	361	361	970	219	30	27	0	48	0	0
18/05/02	14:26:40	8479.30	8379.00	8175.00	49289	19.9	44.9	45.0	30.1	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:41	8432.60	8335.00	8133.00	49031	19.9	44.9	45.0	30.1	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:42	8385.50	8189.00	7995.00	48124	19.9	44.9	45.0	30.2	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:43	8322.00	8122.00	7931.00	47761	19.9	45.0	45.0	30.2	18.6	361	361	970	219	30	27	0	48	0	0
18/05/02	14:26:44	8266.10	8194.00	8000.00	48177	19.9	44.9	45.0	30.2	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:45	8218.60	8127.00	7935.00	47820	19.9	44.9	45.0	30.1	18.6	361	360	970	219	60	27	0	48	0	0
18/05/02	14:26:46	8178.10	8182.00	7988.00	48189	19.9	44.9	45.0	30.1	18.6	361	360	970	219	60	27	0	48	0	0
18/05/02	14:26:47	8151.80	8079.00	7889.00	47580	19.9	44.9	45.0	30.1	18.6	361	360	970	219	60	27	0	48	0	0
18/05/02	14:26:48	8135.80	8072.00	7883.00	47530	19.9	44.9	45.0	30.1	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:49	8118.10	8067.00	7879.00	47504	19.9	45.0	45.0	30.1	18.6	361	360	970	219	30	27	0	48	0	0
18/05/02	14:26:50	8096.30	8036.00	7848.00	47343	19.9	44.9	45.0	30.1	18.6	361	360	970	219	60	27	0	48	0	0
18/05/02	14:26:51	8070.20	8012.00	7826.00	47184	19.9	44.9	45.0	30.1	18.6	361	361	970	219	60	27	0	48	0	0
18/05/02	14:26:52	8043.60	7983.00	7797.00	47005	19.9	44.9	45.0	30.0	18.6	361	361	970	219	60	27	25	48	0	0
18/05/02	14:26:53	8014.80	7880.00	7699.00	46398	19.9	44.9	45.0	30.0	18.6	361	360	970	219	60	27	25	48	0	0
18/05/02	14:26:54	7980.70	7918.00	7735.00	46663	19.9	44.9	45.0	30.0	18.6	361	360	970	219	60	27	25	48	0	0
18/05/02	14:26:55	7959.60	7974.00	7789.00	46964	19.9	44.9	45.0	30.0	18.6	361	361	970	219	60	27	25	48	0	0
18/05/02	14:26:56	7946.50	7943.00	7760.00	46780	19.9	44.9	45.0	29.9	18.6	361	360	970	219	60	27	51	48	0	0
18/05/02	14:26:57	7937.50	7962.00	7777.00	46909	19.9	44.9	45.0	29.9	18.6	361	360	970	219	60	27	51	48	0	0
18/05/02	14:26:58	7942.20	7948.00	7764.00	46854	19.9	44.9	45.0	29.9	18.6	362	360	970	219	60	27	51	48	0	0
18/05/02	14:26:59	7947.90	7907.00	7725.00	46633	19.9	45.0	45.0	29.9	18.6	362	360	970	219	30	27	51	48	0	0
18/05/02	14:27:00	7936.20	7868.00	7688.00	46422	19.9	45.0	45.0	29.9	18.6	362	360	970	219	30	27	51	48	0	0
18/05/02	14:27:01	7923.70	7924.00	7741.00	46720	19.9	44.9	45.0	29.8	18.6	361	360	970	219	60	27	125	48	0	0
18/05/02	14:27:02	7919.90	7943.00	7760.00	46806	19.9	44.9	45.0	29.8	18.7	361	360	970	219	60	27	125	48	0	0
18/05/02	14:27:03	7916.50	7933.00	7750.00	46706	19.9	44.9	45.0	29.8	18.7	361	360	970	219	60	27	125	48	0	0
18/05/02	14:27:04	7925.30	8010.00	7824.00	47124	19.9	44.9	45.0	29.8	18.7	361	360	970	219	60	27	125	48	0	0
18/05/02	14:27:05	7951.30	8025.00	7837.00	47244	20.0	44.9	45.0	29.9	18.7	361	360	970	219	130	55	125	48	0	0
18/05/02	14:27:06	7959.80	7852.00	7672.00	46273	19.9	44.9	45.0	29.9	18.7	361	360	970	219	61	27	55	48	0	0
18/05/02	14:27:07	7948.50	7902.00	7721.00	46529	20.0	45.0	45.0	29.8	18.7	361	360	970	219	61	55	200	48	0	0
18/05/02	14:27:08	7950.40	7993.00	7807.00	47039	20.0	45.0	45.0	29.9	18.7	361	360	970	219	61	55	127	48	0	0
18/05/02	14:27:09	7939.60	7842.00	7664.00	46156	20.0	45.0	45.0	29.9	18.7	361	360	970	219	61	55	127	48	0	0
18/05/02	14:27:10	7913.00	7927.00	7744.00	46667	20.0	45.0	45.0	29.9	18.7	361	360	970	219	61	55	127	48	0	0
18/05/02	14:27:11	7909.40	7914.00	7732.00	46617	20.0	45.1	45.0	30.0	18.7	361	360	970	219	30	55	58	48	0	0
18/05/02	14:27:12	7911.10	7857.00	7677.00	46243	20.0	45.1	45.1	30.0	18.7	361	360	970	219	30	27	58	48	0	0
18/05/02	14:27:13	7899.00	7917.00	7735.00	46637	19.9	45.0	45.1	30.0	18.7	361	360	970	219	30	0	29	48	0	0
18/05/02	14:27:14	7896.90	7897.00	7716.00	46500	20.0	45.0	45.1	30.1	18.7	361	360	970	219	61	27	29	48	0	0
18/05/02	14:27:15	7897.00	7873.00	7693.00	46354	20.0	45.0	45.1	30.1	18.7	361	360	970	219	61	27	29	48	0	0
18/05/02	14:27:16	7889.80	7896.00	7715.00	46508	20.0	45.0	45.1	30.2	18.7	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:17	7890.40	7881.00	7700.00	46406	20.0	45.0	45.1	30.2	18.6	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:18	7877.80	7824.00	7646.00	46076	20.0	45.0	45.1	30.2	18.6	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:19	7892.60	7981.00	7796.00	46981	20.0	45.1	45.1	30.2	18.6	361	360	970	219	30	27	0	48	0	0
18/05/02	14:27:20	7907.20	7958.00	7774.00	46850	20.0	45.1	45.1	30.2	18.6	361	360	970	219	30	27	0	48	0	0
18/05/02	14:27:21	7923.50	7966.00	7781.00	46907	20.0	45.0	45.1	30.2	18.5	362	360	970	219	61	27	0	48	0	0
18/05/02	14:27:22	7918.60	7864.00	7684.00	46394	20.0	45.0	45.1	30.2	18.5	361	361	970	219	61	27	0	48	0	0
18/05/02	14:27:23	7932.80	7895.00	7715.00	46514	20.0	45.0	45.1	30.2	18.5	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:24	7900.80	7821.00	7643.00	46097	20.0	45.0	45.1	30.2	18.6	362	360	970	219	61	27	0	48	0	0
18/05/02	14:27:25	7853.60	7722.00	7549.00	45556	20.0	45.0	45.1	30.2	18.6	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:26	7823.40	7815.00	7637.00	46070	20.0	45.1	45.1	30.2	18.6	361	360	970	219	30	27	0	48	0	0
18/05/02	14:27:27	7827.20	7883.00	7703.00	46457	20.0	45.1	45.1	30.2	18.6	361	360	970	219	30	27	0	48	0	0
18/05/02	14:27:28	7829.00	7904.00	7722.00	46583	20.0	45.0	45.1	30.2	18.6	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:29	7838.20	7867.00	7687.00	46371	20.0	45.0	45.1	30.2	18.6	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:30	7853.60	7799.00	7622.00	45973	20.0	45.0	45.1	30.1	18.6	362	360	970	219	61	27	29	48	0	0
18/05/02	14:27:31	7833.60	7715.00	7542.00	45519	20.0	45.0	45.1	30.1	18.6	361	360	970	219	61	27	29	48	0	0
18/05/02	14:27:32	7795.40	7692.00	7520.00	45362	20.0	45.0	45.1	30.1	18.6	361	360	970	219	61	27	29	48	0	0
18/05/02	14:27:33	7746.40	7659.00	7489.00	45132	20.0	45.1	45.1	30.1	18.5	361	360	970	219	30	27	29	48	0	0
18/05/02	14:27:34	7741.80	7844.00	7666.00	46220	20.0	45.1	45.1	30.0	18.5	362	360	970	219	30	27	58	48	0	0
18/05/02	14:27:35	7731.00	7745.00	7571.00	45708	20.0	45.0	45.1	30.0	18.5	362	360	970	219	61	27	58	48	0	0
18/05/02	14:27:36	7746.20	7791.00	7615.00	45972	20.0	45.0	45.1	30.0	18.5	362	360	970	219	61	27	58	48	0	0
18/05/02	14:27:37	7771.80	7820.00	7643.00	46127	20.0	45.0	45.1	30.0	18.5	362	360	970	219	61	27	58	48	0	0
18/05/02	14:27:38	7811.20	7856.00	7676.00	46344	20.0	45.1	45.1	30.0	18.5	362	360	970	219	30	27	58	48	0	0
18/05/02	14:27:39	7821.60	7896.00	7715.00	46584	20.0	45.1	45.1	29.9	18.4	362	360	970	219	30	27	129	48	0	0
18/05/02	14:27:40	7814.80	7711.00	7539.00	45559	20.0	45.0	45.1	29.9	18.4	362	360	970	219	61	27	129	48	0	0
18/05/02	14:27:41	7763.00	7532.00	7368.00	44526	20.0	45.0	45.1	29.9	18.4	362	360	970	219	61	27	129	48	0	0
18/05/02	14:27:42	7703.80	7524.00	7360.00	44441	20.0	45.0	45.1	29.9	18.4	362	360	970	219	61	27	129	48	0	0
18/05/02	14:27:43	7673.20	7703.00	7530.00	45448	20.0	45.0	45.1	29.9	18.3	362	360	971	219	61	27	129	48	0	0
18/05/02	14:27:44	7637.20	7716.00	7543.00	45520	19.9	45.1	45.1	29.9	18.3	362	360	970	219	0	0	58	48	0	0
18/05/02	14:27:45	7656.00	7805.00	7628.00	46052	19.9	45.1	45.1	29.9	18.3	362	360	970	219	0	0	58	48	0	0
18/05/02	14:27:46	7724.00	7872.00	7692.00	46438	19.9	45.0	45.1	29.9	18.3	362	360	970	219	30	0	58	48	0	0
18/05/02	14:27:47	7786.00	7834.00	7656.00	46224	19.9	45.0	45.1	30.0	18.3	362	360	970	219	30	0	29	48	0	0
18/05/02	14:27:48	7794.80	7747.00	7573.00	45697	19.9	45.0	45.1	30.0	18.3	362	360	970	219	30	0	29	48	0	0
18/05/02	14:27:49	7794.00	7712.00	7540.00	45522	19.9	44.9	45.1	30.0	18.3	362	360	970	219	61	0	29	48	0	0
18/05/02	14:27:50	7785.40	7762.00	7587.00	45838	19.9	44.9	45.1	30.1	18.3	362	360	970	219	61	0	0	48	0	0
18/05/02	14:27:51	7762.80	7759.00	7585.00	45776	19.9	44.9	45.1	30.1	18.3	362	360	970	219	61	0	0	48	0	0
18/05/02	14:27:52	7744.40	7742.00	7567.00	45664	19.9	44.9	45.1	30.1	18.3	361	361	970	219	61	0	0	48	0	0
18/05/02	14:27:53	7744.00	7745.00	7571.00	45616	19.9	44.9	45.1	30.1	18.3	361	361	970	219	61	0	0	48	0	0
18/05/02	14:27:54	7768.60	7835.00	7657.00	46096	19.9	45.0	45.0	30.1	18.3	361	360	970	219	30	27	0	48	0	0
18/05/02	14:27:55	7764.60	7742.00	7567.00	45603	19.9	45.0	45.0	30.1	18.3	361	360	970	219	30	27	0	48	0	0
18/05/02	14:27:56	7762.20	7747.00	7573.00	45651	19.9	44.9	45.0	30.1	18.3	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:57	7776.20	7812.00	7635.00	46025	19.9	44.9	45.0	30.1	18.3	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:58	7767.80	7703.00	7531.00	45376	19.9	44.9	45.0	30.1	18.3	361	360	970	219	61	27	0	48	0	0
18/05/02	14:27:59	7724.60	7619.00	7449.00	44907	19.9	44.9	45.0	30.1	18.3	361	360	970	219	61	27	0	48	0	0
18/05/02	14:28:00	7720.20	7720.00	7547.00	45518	19.9	44.9	45.0	30.1	18.3	361	360	970	219	61	27	0	48	0	0
