#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
18/06/21	14:06:44	13466.20	12602.00	12145.00	74113	27.0	52.1	52.1	37.3	33.9	366	369	971	250	27	25	0	40	0	0
18/06/21	14:06:45	13086.00	12554.00	12102.00	73847	27.0	52.1	52.1	37.4	33.9	366	368	971	250	27	25	0	40	0	0
18/06/21	14:06:46	12771.00	12489.00	12041.00	73503	27.0	52.1	52.1	37.3	33.9	366	368	971	250	27	25	0	40	0	0
18/06/21	14:06:47	12589.90	12386.00	11946.00	72981	27.0	52.1	52.1	37.3	33.9	366	368	971	250	27	25	0	40	0	0
18/06/21	14:06:48	12468.80	12369.00	11930.00	72870	27.0	52.1	52.1	37.3	33.9	366	368	971	250	27	25	0	40	0	0
18/06/21	14:06:49	12422.90	12376.00	11936.00	72957	27.0	52.1	52.1	37.4	33.9	366	368	971	250	27	25	0	40	0	0
18/06/21	14:06:50	12369.50	12198.00	11771.00	71900	26.9	52.1	52.1	37.4	33.9	366	368	971	250	0	0	0	40	0	0
18/06/21	14:06:51	12327.80	12131.00	11708.00	71527	26.9	52.1	52.1	37.3	33.9	366	368	971	250	0	0	0	40	0	0
18/06/21	14:06:52	12256.10	12027.00	11611.00	70960	27.0	52.0	52.1	37.3	33.9	366	369	971	250	54	25	0	40	0	0
18/06/21	14:06:53	12205.30	12220.00	11792.00	72017	27.0	52.0	52.1	37.3	33.9	366	368	971	250	54	25	0	40	0	0
18/06/21	14:06:54	12175.60	12228.00	11799.00	72151	26.9	52.0	52.1	37.3	33.9	366	368	971	250	27	0	0	40	0	0
18/06/21	14:06:55	12162.10	12211.00	11783.00	72011	26.9	52.0	52.1	37.3	33.9	366	368	971	250	27	0	0	40	0	0
18/06/21	14:06:56	12175.20	12249.00	11818.00	72273	27.0	52.0	52.1	37.3	33.9	366	368	971	250	54	25	0	40	0	0
18/06/21	14:06:57	12201.20	12169.00	11743.00	71778	26.9	52.0	52.1	37.3	34.0	366	368	971	250	27	0	0	40	0	0
18/06/21	14:06:58	12201.80	12084.00	11664.00	71238	26.9	52.1	52.1	37.3	34.0	366	368	971	250	0	0	0	40	0	0
18/06/21	14:06:59	12169.30	12039.00	11623.00	71011	26.9	52.1	52.1	37.3	34.0	366	368	971	250	0	0	0	40	0	0
18/06/21	14:07:00	12119.70	11904.00	11497.00	70179	26.9	52.0	52.1	37.3	34.0	366	368	971	250	27	0	0	40	0	0
18/06/21	14:07:01	12049.00	11849.00	11446.00	69948	26.9	52.0	52.1	37.3	34.0	366	368	971	250	27	0	0	40	0	0
18/06/21	14:07:02	11969.30	11772.00	11373.00	69456	26.9	52.0	52.1	37.3	34.0	366	368	971	250	27	0	0	40	0	0
18/06/21	14:07:03	11909.30	11881.00	11474.00	70123	26.9	52.0	52.1	37.3	34.0	366	367	971	250	27	0	0	40	0	0
18/06/21	14:07:04	11862.30	11772.00	11373.00	69480	26.9	52.0	52.1	37.3	34.0	366	368	971	250	27	0	0	40	0	0
18/06/21	14:07:05	11820.40	11752.00	11354.00	69364	26.9	52.0	52.1	37.3	34.0	366	367	971	250	27	0	0	40	0	0
18/06/21	14:07:06	11795.30	11750.00	11351.00	69372	26.9	52.0	52.0	37.3	34.0	366	368	971	250	27	25	0	40	0	0
18/06/21	14:07:07	11789.70	11815.00	11413.00	69735	26.9	52.0	52.0	37.3	34.0	366	368	971	250	27	25	0	40	0	0
18/06/21	14:07:08	11793.70	11878.00	11472.00	70144	26.9	52.0	52.0	37.3	34.0	366	368	971	250	27	25	0	40	0	0
18/06/21	14:07:09	11815.80	11996.00	11582.00	70782	26.9	52.0	52.0	37.3	34.0	366	367	971	250	27	25	0	40	0	0
18/06/21	14:07:10	11862.20	11992.00	11578.00	70793	26.9	52.0	52.0	37.2	34.0	366	367	971	250	27	25	0	40	0	0
18/06/21	14:07:11	11912.40	12012.00	11597.00	70863	26.9	52.0	52.0	37.3	34.0	366	367	971	250	27	25	0	40	0	0
18/06/21	14:07:12	11949.80	11927.00	11517.00	70513	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:13	11960.10	11869.00	11463.00	70134	26.9	52.0	52.0	37.3	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:14	11937.00	11774.00	11376.00	69624	26.9	52.0	52.0	37.3	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:15	11886.20	11706.00	11311.00	69172	26.9	52.0	52.0	37.3	34.0	366	368	971	250	27	25	0	40	0	0
18/06/21	14:07:16	11814.60	11582.00	11195.00	68418	26.9	52.0	52.0	37.3	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:17	11743.50	11646.00	11256.00	68890	26.9	52.0	52.0	37.2	34.0	366	367	971	250	27	25	0	40	0	0
18/06/21	14:07:18	11689.10	11606.00	11219.00	68596	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:20	11643.90	11585.00	11199.00	68541	26.9	52.0	52.0	37.3	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:21	11613.00	11586.00	11199.00	68509	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:22	11617.10	11743.00	11346.00	69406	26.9	52.0	52.0	37.2	34.0	366	368	971	250	27	25	0	40	0	0
18/06/21	14:07:23	11625.20	11566.00	11180.00	68367	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:24	11638.10	11815.00	11413.00	69829	26.9	52.0	52.0	37.2	34.0	367	367	970	250	27	25	0	40	0	0
18/06/21	14:07:25	11865.40	13649.00	13116.00	80275	26.9	52.0	52.0	37.2	34.0	367	368	971	250	27	25	0	40	0	0
18/06/21	14:07:26	12510.60	15974.00	15248.00	93277	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:27	13339.10	15640.00	14943.00	91514	26.9	51.9	52.0	37.2	34.0	367	367	971	250	54	25	0	40	0	0
18/06/21	14:07:28	14009.10	14369.00	13780.00	84350	26.9	51.9	52.0	37.2	34.0	367	367	971	250	54	25	0	40	0	0
18/06/21	14:07:29	14424.60	13167.00	12670.00	77542	26.9	52.0	52.0	37.2	34.0	367	367	970	250	27	25	0	40	0	0
18/06/21	14:07:30	14434.80	12399.00	11957.00	73130	26.9	52.0	52.0	37.2	34.0	367	367	970	250	27	25	0	40	0	0
18/06/21	14:07:31	13893.60	11812.00	11411.00	69837	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:32	13071.40	11580.00	11194.00	68509	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:33	12388.10	11596.00	11210.00	68629	26.8	52.0	52.0	37.2	34.0	367	367	971	250	0	0	0	40	0	0
18/06/21	14:07:34	11951.60	11575.00	11189.00	68491	26.8	52.0	52.0	37.2	34.0	367	368	970	250	0	0	0	40	0	0
18/06/21	14:07:35	11714.40	11619.00	11230.00	68740	26.8	52.0	52.0	37.2	34.0	367	367	970	250	0	0	0	40	0	0
18/06/21	14:07:36	11612.50	11573.00	11187.00	68513	26.9	51.9	52.0	37.2	34.0	367	367	970	250	54	25	0	40	0	0
18/06/21	14:07:37	11587.10	11565.00	11180.00	68434	26.9	51.9	52.0	37.2	34.0	367	367	970	250	54	25	0	40	0	0
18/06/21	14:07:38	11584.10	11581.00	11195.00	68552	26.9	51.9	52.0	37.2	34.0	367	367	971	250	54	25	0	40	0	0
18/06/21	14:07:39	11584.10	11590.00	11204.00	68581	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:40	11578.00	11543.00	11161.00	68317	26.9	52.0	52.0	37.2	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:41	11557.60	11445.00	11068.00	67782	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:42	11555.20	11669.00	11278.00	69001	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:43	11565.90	11584.00	11198.00	68582	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:44	11569.70	11625.00	11236.00	68802	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:45	11578.10	11592.00	11206.00	68640	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:46	11594.90	11564.00	11180.00	68322	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:47	11594.00	11541.00	11158.00	68292	26.9	52.0	52.0	37.2	34.1	367	367	971	250	27	25	0	40	0	0
18/06/21	14:07:48	11573.10	11503.00	11122.00	68092	26.8	51.9	52.0	37.1	34.1	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:49	11559.50	11570.00	11185.00	68499	26.8	51.9	52.0	37.2	34.1	367	368	971	250	27	0	0	40	0	0
18/06/21	14:07:50	11548.60	11538.00	11155.00	68113	26.8	51.9	52.0	37.1	34.1	366	369	971	250	27	0	0	40	0	0
18/06/21	14:07:51	11542.00	11552.00	11169.00	68278	26.8	51.9	52.0	37.1	34.1	367	368	971	250	27	0	0	40	0	0
18/06/21	14:07:52	11546.60	11599.00	11212.00	68597	26.8	51.9	52.0	37.1	34.1	367	368	971	250	27	0	0	40	0	0
18/06/21	14:07:53	11557.40	11553.00	11169.00	68388	26.8	51.9	52.0	37.1	34.1	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:54	11565.80	11604.00	11215.00	68697	26.8	51.9	52.0	37.1	34.1	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:55	11571.80	11564.00	11179.00	68474	26.8	51.9	52.0	37.1	34.0	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:56	11589.50	11703.00	11309.00	69318	26.8	51.9	52.0	37.1	34.0	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:57	11587.20	11564.00	11179.00	68427	26.8	51.9	52.0	37.1	34.0	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:58	11593.60	11608.00	11220.00	68725	26.8	51.9	52.0	37.1	34.0	367	367	971	250	27	0	0	40	0	0
18/06/21	14:07:59	11588.30	11552.00	11168.00	68405	26.8	51.9	52.0	37.1	34.0	367	367	971	250	27	0	0	40	0	0
18/06/21	14:08:00	11626.90	11777.00	11379.00	69674	26.8	51.9	51.9	37.1	34.0	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:01	11751.20	12255.00	11823.00	72408	26.8	51.9	51.9	37.1	33.9	367	368	971	250	27	25	0	40	0	0
18/06/21	14:08:02	11934.80	12482.00	12036.00	73687	26.8	51.9	51.9	37.1	33.9	367	368	971	250	27	25	0	40	0	0
18/06/21	14:08:03	12119.60	12532.00	12081.00	73989	26.8	51.9	51.9	37.1	33.9	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:04	12259.60	12252.00	11820.00	72415	26.8	51.9	51.9	37.1	33.9	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:05	12477.00	12864.00	12389.00	75887	26.8	51.9	51.9	37.0	33.9	367	368	971	250	27	25	0	40	0	0
18/06/21	14:08:06	12745.00	13595.00	13065.00	80080	26.8	51.9	51.9	37.0	33.9	367	368	971	250	27	25	0	40	0	0
18/06/21	14:08:07	12870.00	13107.00	12615.00	77280	26.8	51.9	51.9	37.1	33.9	367	368	971	250	27	25	0	40	0	0
18/06/21	14:08:08	12876.20	12563.00	12109.00	74185	26.8	51.8	51.9	37.0	33.9	367	368	971	250	54	25	0	40	0	0
18/06/21	14:08:09	12888.60	12314.00	11879.00	72691	26.8	51.8	51.9	37.0	33.9	367	368	971	250	54	25	0	40	0	0
18/06/21	14:08:10	12739.60	12119.00	11697.00	71565	26.8	51.9	51.9	37.0	33.9	366	368	971	250	27	25	0	40	0	0
18/06/21	14:08:11	12453.20	12163.00	11738.00	71779	26.7	51.9	51.9	37.0	33.9	367	367	970	250	0	0	0	40	0	0
18/06/21	14:08:12	12210.80	11895.00	11487.00	70372	26.7	51.9	51.9	37.0	33.9	367	368	971	250	0	0	0	40	0	0
18/06/21	14:08:13	12088.00	11949.00	11540.00	70671	26.7	51.8	51.9	37.0	33.9	367	368	970	250	27	0	0	40	0	0
18/06/21	14:08:14	11992.80	11838.00	11434.00	70046	26.7	51.8	51.9	37.0	33.9	367	367	970	250	27	0	0	40	0	0
18/06/21	14:08:15	11935.40	11832.00	11429.00	70075	26.7	51.8	51.9	37.0	33.9	367	368	971	250	27	0	0	40	0	0
18/06/21	14:08:16	11860.00	11786.00	11386.00	69801	26.7	51.8	51.9	37.0	33.9	367	368	970	250	27	0	0	40	0	0
18/06/21	14:08:17	11840.60	11798.00	11397.00	69835	26.7	51.8	51.9	37.0	33.9	367	368	971	250	27	0	0	40	0	0
18/06/21	14:08:18	11809.60	11794.00	11394.00	69800	26.7	51.8	51.9	37.0	33.9	367	368	971	250	27	0	0	40	0	0
18/06/21	14:08:19	11780.00	11690.00	11297.00	69162	26.7	51.8	51.9	37.0	33.8	367	368	971	250	27	0	0	40	0	0
18/06/21	14:08:20	11743.20	11648.00	11258.00	68958	26.7	51.8	51.9	37.0	33.8	366	368	970	250	27	0	0	40	0	0
18/06/21	14:08:21	11732.60	11733.00	11338.00	69311	26.7	51.8	51.8	37.0	33.8	367	368	970	250	27	25	0	40	0	0
18/06/21	14:08:22	11733.60	11803.00	11402.00	69761	26.7	51.8	51.8	37.0	33.8	367	368	970	250	27	25	0	40	0	0
18/06/21	14:08:23	11705.60	11654.00	11264.00	68916	26.7	51.8	51.8	36.9	33.8	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:24	11689.40	11609.00	11220.00	68795	26.7	51.8	51.8	37.0	33.8	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:25	11713.60	11769.00	11370.00	69721	26.7	51.8	51.8	36.9	33.8	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:26	11752.20	11926.00	11518.00	70640	26.7	51.7	51.8	36.9	33.8	368	367	971	250	54	25	0	40	0	0
18/06/21	14:08:27	11802.20	12053.00	11634.00	71379	26.7	51.7	51.8	36.9	33.8	368	367	971	250	54	25	0	40	0	0
18/06/21	14:08:28	11934.80	12317.00	11881.00	72967	26.7	51.8	51.8	36.9	33.8	368	367	971	250	27	25	0	40	0	0
18/06/21	14:08:29	12042.20	12146.00	11723.00	71994	26.7	51.8	51.8	36.9	33.8	368	367	971	250	27	25	0	40	0	0
18/06/21	14:08:30	12118.40	12150.00	11726.00	71978	26.7	51.8	51.8	36.9	33.8	368	367	971	250	27	25	0	40	0	0
18/06/21	14:08:31	12179.80	12233.00	11803.00	72535	26.7	51.8	51.8	36.9	33.7	368	367	971	250	27	25	0	40	0	0
18/06/21	14:08:32	12223.20	12270.00	11836.00	72701	26.7	51.8	51.8	36.9	33.7	368	367	971	250	27	25	0	40	0	0
18/06/21	14:08:33	12180.60	12104.00	11682.00	71693	26.7	51.8	51.8	36.9	33.7	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:34	12162.80	12057.00	11639.00	71294	26.7	51.8	51.8	36.9	33.7	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:35	12146.00	12066.00	11647.00	71387	26.7	51.8	51.8	36.9	33.7	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:36	12098.20	11994.00	11581.00	71005	26.7	51.8	51.8	36.9	33.7	367	367	971	250	27	25	0	40	0	0
18/06/21	14:08:37	12013.40	11846.00	11442.00	70165	26.6	51.7	51.8	36.9	33.7	367	367	971	250	27	0	0	40	0	0
18/06/21	14:08:38	12006.60	12070.00	11651.00	71456	26.6	51.8	51.8	36.9	33.7	367	367	971	250	0	0	0	40	0	0
18/06/21	14:08:39	12041.20	12230.00	11801.00	72331	26.6	51.8	51.8	36.9	33.7	368	366	971	250	0	0	0	40	0	0
18/06/21	14:08:40	12082.20	12271.00	11838.00	72771	26.6	51.7	51.8	36.9	33.7	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:41	12158.80	12377.00	11937.00	73225	26.6	51.7	51.8	36.9	33.7	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:42	12255.20	12328.00	11890.00	73033	26.6	51.7	51.8	36.8	33.7	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:43	12296.00	12274.00	11842.00	72655	26.6	51.7	51.8	36.8	33.7	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:44	12305.60	12278.00	11845.00	72752	26.6	51.7	51.8	36.8	33.6	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:45	12307.40	12280.00	11846.00	72811	26.6	51.7	51.8	36.8	33.6	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:46	12280.80	12244.00	11813.00	72607	26.6	51.7	51.8	36.9	33.6	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:47	12294.40	12396.00	11954.00	73473	26.6	51.7	51.8	36.8	33.6	368	367	971	250	27	0	0	40	0	0
18/06/21	14:08:48	12296.40	12284.00	11850.00	72749	26.6	51.7	51.8	36.8	33.6	367	368	971	250	27	0	0	40	0	0
18/06/21	14:08:49	12279.20	12192.00	11764.00	72068	26.6	51.7	51.7	36.8	33.6	366	369	971	250	27	25	0	40	0	0
18/06/21	14:08:50	12228.00	12024.00	11608.00	70882	26.6	51.7	51.7	36.8	33.6	365	370	971	250	27	25	0	40	0	0
18/06/21	14:08:51	12161.60	11912.00	11503.00	70058	26.6	51.7	51.7	36.8	33.6	364	371	971	250	27	25	0	39	0	0
18/06/21	14:08:52	12060.40	11890.00	11483.00	69833	26.6	51.7	51.7	36.8	33.6	367	368	971	250	27	25	0	39	0	0
18/06/21	14:08:53	11975.20	11858.00	11453.00	70097	26.6	51.7	51.7	36.8	33.6	370	365	971	250	27	25	0	39	0	0
18/06/21	14:08:54	11926.80	11950.00	11539.00	71199	26.6	51.7	51.7	36.8	33.6	370	365	971	250	27	25	0	39	0	0
18/06/21	14:08:55	11888.40	11832.00	11429.00	70531	26.6	51.6	51.7	36.8	33.5	370	365	971	250	54	25	0	39	0	0
18/06/21	14:08:56	11876.80	11854.00	11449.00	70702	26.6	51.7	51.7	36.8	33.5	370	365	971	250	27	25	0	39	0	0
18/06/21	14:08:57	11867.10	11863.00	11458.00	70824	26.5	51.7	51.7	36.8	33.5	370	364	971	250	0	0	0	40	0	0
18/06/21	14:08:58	11871.40	11896.00	11490.00	70632	26.5	51.7	51.7	36.8	33.5	368	367	971	250	0	0	0	40	0	0
18/06/21	14:08:59	11866.00	11950.00	11539.00	70747	26.5	51.6	51.7	36.8	33.5	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:00	11894.30	11997.00	11583.00	71109	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:01	11945.20	12220.00	11792.00	72348	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:02	12002.40	12035.00	11619.00	71286	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:03	12042.30	12123.00	11701.00	71880	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:04	12070.00	12000.00	11585.00	71066	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:05	12076.60	12013.00	11597.00	71396	26.5	51.6	51.7	36.8	33.5	369	367	971	250	27	0	0	40	0	0
18/06/21	14:09:06	12065.50	12093.00	11672.00	71776	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:07	12041.40	11921.00	11512.00	70780	26.5	51.6	51.7	36.8	33.5	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:08	12032.40	12147.00	11722.00	71692	26.5	51.6	51.6	36.7	33.5	366	368	971	250	27	25	0	40	0	0
18/06/21	14:09:09	12032.00	11972.00	11560.00	70794	26.5	51.6	51.6	36.7	33.5	367	368	971	250	27	25	0	40	0	0
18/06/21	14:09:10	12027.40	11995.00	11581.00	70847	26.5	51.6	51.6	36.7	33.5	366	368	971	250	27	25	0	40	0	0
18/06/21	14:09:11	12013.20	11969.00	11557.00	70618	26.5	51.6	51.6	36.7	33.5	366	369	971	250	27	25	0	40	0	0
18/06/21	14:09:12	12041.80	12331.00	11894.00	72459	26.5	51.6	51.6	36.7	33.5	365	370	971	250	27	25	0	40	0	0
18/06/21	14:09:13	12217.20	13491.00	12970.00	78964	26.5	51.6	51.6	36.7	33.5	365	369	971	250	27	25	0	40	0	0
18/06/21	14:09:14	12580.10	14257.00	13675.00	83419	26.5	51.6	51.6	36.7	33.5	366	369	971	250	27	25	0	40	0	0
18/06/21	14:09:15	13046.20	14371.00	13781.00	84205	26.5	51.5	51.6	36.7	33.5	366	368	971	250	54	25	0	40	0	0
18/06/21	14:09:16	13441.60	13547.00	13022.00	79660	26.5	51.6	51.6	36.7	33.5	366	368	971	250	27	25	0	40	0	0
18/06/21	14:09:17	13701.40	13351.00	12840.00	78492	26.5	51.6	51.6	36.7	33.5	367	368	971	250	27	25	0	40	0	0
18/06/21	14:09:18	13836.30	13820.00	13274.00	81332	26.4	51.6	51.6	36.7	33.5	367	367	971	250	0	0	0	40	0	0
18/06/21	14:09:19	13898.60	14551.00	13948.00	85419	26.4	51.6	51.6	36.7	33.5	367	368	971	250	0	0	0	40	0	0
18/06/21	14:09:20	14035.90	15450.00	14769.00	90525	26.4	51.6	51.6	36.7	33.4	367	368	971	250	0	0	0	40	0	0
18/06/21	14:09:21	14352.10	15630.00	14933.00	91467	26.4	51.5	51.6	36.7	33.4	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:22	14782.30	15570.00	14881.00	91119	26.4	51.5	51.6	36.7	33.4	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:23	15166.70	15445.00	14767.00	90420	26.4	51.5	51.6	36.7	33.4	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:24	15382.20	15081.00	14434.00	88365	26.4	51.5	51.6	36.7	33.4	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:25	15446.20	15560.00	14869.00	91121	26.4	51.5	51.6	36.7	33.4	367	367	971	250	27	0	0	40	0	0
18/06/21	14:09:26	15522.70	16285.00	15532.00	95090	26.4	51.5	51.6	36.7	33.4	367	367	971	250	27	0	0	40	0	0
18/06/21	14:09:27	15752.00	17208.00	16369.00	100377	26.4	51.5	51.6	36.6	33.4	367	367	971	250	27	0	0	40	0	0
18/06/21	14:09:28	16120.50	17492.00	16625.00	101962	26.4	51.5	51.6	36.6	33.4	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:29	16528.50	17114.00	16284.00	99968	26.4	51.5	51.5	36.6	33.4	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:30	16853.40	16776.00	15976.00	98193	26.4	51.5	51.5	36.6	33.4	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:31	16976.30	16298.00	15545.00	95462	26.4	51.5	51.5	36.6	33.4	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:32	16836.50	15797.00	15087.00	92650	26.4	51.4	51.5	36.6	33.4	368	367	971	250	54	25	0	40	0	0
18/06/21	14:09:33	16449.50	15033.00	14389.00	88291	26.4	51.5	51.5	36.6	33.4	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:34	15980.70	14885.00	14252.00	87481	26.4	51.5	51.5	36.6	33.4	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:35	15578.90	14987.00	14346.00	87944	26.4	51.4	51.5	36.6	33.3	368	368	971	250	54	25	0	40	0	0
18/06/21	14:09:36	15283.40	15132.00	14478.00	88886	26.4	51.4	51.5	36.6	33.3	368	368	971	250	54	25	0	40	0	0
18/06/21	14:09:37	15073.10	14860.00	14231.00	87410	26.4	51.5	51.5	36.6	33.3	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:38	14877.40	14013.00	13452.00	82596	26.4	51.5	51.5	36.6	33.3	368	368	971	250	27	25	0	40	0	0
18/06/21	14:09:40	14637.20	13503.00	12982.00	79671	26.4	51.5	51.5	36.6	33.3	368	368	971	250	27	25	0	40	0	0
18/06/21	14:09:41	14329.00	13287.00	12780.00	78395	26.4	51.5	51.5	36.6	33.3	368	368	971	250	27	25	0	40	0	0
18/06/21	14:09:42	13963.40	13176.00	12677.00	77739	26.4	51.5	51.5	36.6	33.3	367	368	971	250	27	25	0	40	0	0
18/06/21	14:09:43	13581.10	12993.00	12510.00	76664	26.3	51.5	51.5	36.6	33.3	367	368	971	250	0	0	0	40	0	0
18/06/21	14:09:44	13299.60	13065.00	12575.00	77075	26.3	51.5	51.5	36.6	33.3	367	368	971	250	0	0	0	40	0	0
18/06/21	14:09:45	13160.80	13063.00	12572.00	77072	26.3	51.4	51.5	36.6	33.3	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:46	13102.50	13144.00	12649.00	77581	26.3	51.4	51.5	36.5	33.3	367	368	970	250	27	0	0	40	0	0
18/06/21	14:09:47	13095.40	13248.00	12744.00	78101	26.3	51.4	51.5	36.5	33.3	367	368	970	250	27	0	0	40	0	0
18/06/21	14:09:48	13123.30	13200.00	12700.00	77789	26.3	51.4	51.5	36.5	33.3	367	368	970	250	27	0	0	40	0	0
18/06/21	14:09:49	13162.60	13251.00	12748.00	78172	26.3	51.4	51.5	36.5	33.3	367	368	971	250	27	0	0	40	0	0
18/06/21	14:09:50	13222.40	13475.00	12955.00	79506	26.3	51.4	51.5	36.5	33.3	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:51	13306.40	13572.00	13043.00	80075	26.3	51.4	51.5	36.5	33.3	368	368	971	250	27	0	0	40	0	0
18/06/21	14:09:52	13376.00	13516.00	12994.00	79695	26.3	51.4	51.5	36.5	33.3	368	368	971	250	27	0	0	40	0	0
18/06/21	14:09:53	13418.40	13356.00	12845.00	78894	26.3	51.4	51.5	36.5	33.3	368	367	971	250	27	0	0	40	0	0
18/06/21	14:09:54	13434.80	13259.00	12756.00	78365	26.3	51.4	51.5	36.5	33.3	368	368	971	250	27	0	0	40	0	0
18/06/21	14:09:55	13406.60	13185.00	12687.00	77940	26.3	51.4	51.4	36.6	33.3	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:56	13319.80	12994.00	12510.00	76917	26.3	51.4	51.4	36.5	33.3	369	367	971	250	27	25	0	40	0	0
18/06/21	14:09:57	13229.10	13187.00	12688.00	78086	26.3	51.4	51.4	36.5	33.3	369	367	971	250	27	25	0	40	0	0
18/06/21	14:09:58	13192.30	13317.00	12808.00	78736	26.3	51.4	51.4	36.5	33.3	368	367	971	250	27	25	0	40	0	0
18/06/21	14:09:59	13205.60	13431.00	12915.00	79352	26.3	51.3	51.4	36.5	33.3	369	367	971	250	54	25	0	40	0	0
18/06/21	14:10:00	13266.90	13626.00	13094.00	80491	26.3	51.3	51.4	36.5	33.3	368	367	971	250	54	25	0	40	0	0
18/06/21	14:10:01	13380.20	13686.00	13151.00	80709	26.3	51.4	51.4	36.5	33.3	367	368	971	250	27	25	0	40	0	0
